"id","service","cost","city","country","name","email","subscribedAtDate"
"4c143af33cd84ea3","healthcare",200,"Lublin","Poland","Walter Czyż","wacz@softix.pl","2019-03-01"
"b985788b7f364fc5","lunch-card",250,"Łódź","Poland","Janina Małecki","jama@softix.com","2016-11-01"
"303afdf70f4e4637","healthcare",200,"Gdańsk","Poland","Cezary Gałązka","cega@softix.com","2018-12-01"
"303a3735a4804c5d","lunch-card",250,"Lublin","Poland","Laura Wysocki","lawy@softix.com","2019-08-01"
"3cc572445c164417","lunch-card",250,"Lublin","Poland","Gracja Marek","Gracja_Marek13@softix.pl","2018-10-01"
"0e9306d854ac47e0","healthcare",200,"Wrocław","Poland","Wilhelm Sochacki","Wilhelm99@softix.pl","2019-01-01"
"fe10c5a545b04abc","healthcare",200,"Gdańsk","Poland","Laurencjusz Tokarski","Laurencjusz_Tokarski@softix.com","2019-07-01"
"9eaf34ef09b040e8","lunch-card",250,"Łódź","Poland","Helena Wysocki","Helena_Wysocki4@softix.pl","2019-02-01"
"9e7513de78164940","healthcare",200,"Radom","Poland","Arkadiusz Kozłowski","Arkadiusz.Kozowski@softix.pl","2019-09-01"
"f46ea00a3b544fe1","healthcare",200,"Lublin","Poland","Sybilla Kalinowski","syka@softix.pl","2019-05-01"
"d4cc8b8f150042e8","healthcare",200,"Gdańsk","Poland","Anatol Wróbel","Anatol_Wrbel71@softix.com","2017-05-01"
"1ed9f72bc6c344d7","healthcare",200,"Łódź","Poland","Sylwester Piasecki","sypi@softix.com","2017-02-01"
"5ec866540d2c4f56","lunch-card",250,"Łódź","Poland","Igor Trzciński","igtr@softix.pl","2019-03-01"
"62d646b2b2bc4fa5","healthcare",200,"Gdańsk","Poland","Sylwia Szczepański","Sylwia49@softix.com","2019-03-01"
"71385f0df837493b","healthcare",200,"Warszawa","Poland","Reginald Barański","reba@softix.com","2019-04-01"
"fcd694ee48514328","lunch-card",250,"Warszawa","Poland","Daniel Kowalczyk","dako@softix.pl","2015-09-01"
"3e939e63d9494aaa","healthcare",200,"Szczecin","Poland","Emil Maj","Emil_Maj50@softix.pl","2017-03-01"
"f0593cd9113f430a","healthcare",200,"Łódź","Poland","Beniamin Głąb","Beniamin_Gb@softix.pl","2017-12-01"
"8b32138571df4561","healthcare",200,"Warszawa","Poland","Aleksandra Furman","Aleksandra.Furman23@softix.com","2018-12-01"
"fd9ff893e2eb46f9","lunch-card",250,"Łódź","Poland","Teodor Warchoł","tewa@softix.pl","2016-04-01"
"c30ba97613a54fe2","healthcare",200,"Łódź","Poland","Arseniusz Płonka","arpł@softix.pl","2018-06-01"
"851d638942c24d83","healthcare",200,"Lublin","Poland","Pelagia Kulik","Pelagia.Kulik@softix.com","2016-04-01"
"acf4b447e2004586","lunch-card",250,"Łódź","Poland","Amabela Laskowski","Amabela72@softix.pl","2019-07-01"
"b8e7894dfebd4230","lunch-card",250,"Szczecin","Poland","Rachela Marszałek","rama@softix.pl","2018-06-01"
"a3ef722c61c6499d","healthcare",200,"Łódź","Poland","Beniamin Bartczak","Beniamin.Bartczak11@softix.com","2017-03-01"
"50467ecd4ed14b4b","lunch-card",250,"Radom","Poland","Roman Karaś","Roman94@softix.com","2016-07-01"
"694ecdbc26904105","lunch-card",250,"Warszawa","Poland","Eudoksja Szyszka","eusz@softix.pl","2019-08-01"
"7ed279191ada47ac","healthcare",200,"Łódź","Poland","Katarzyna Knapik","kakn@softix.pl","2018-12-01"
"c0accf4043984f68","lunch-card",250,"Gdańsk","Poland","Cyryl Musiał","cymu@softix.com","2017-01-01"
"a1f70d900a5b4fd9","healthcare",200,"Łódź","Poland","Lilianna Jarząbek","Lilianna.Jarzbek@softix.com","2018-09-01"
"1f5a7f1269d6481a","lunch-card",250,"Lublin","Poland","Izajasz Matuszak","Izajasz.Matuszak27@softix.pl","2019-01-01"
"eb0d087ca79040d6","healthcare",200,"Wrocław","Poland","Daniel Jagodziński","daja@softix.com","2018-10-01"
"fc75d417114647f0","healthcare",200,"Łódź","Poland","Salwator Buczkowski","sabu@softix.pl","2018-12-01"
"90717da62c8d4a76","lunch-card",250,"Łódź","Poland","Kornel Mazurek","Kornel_Mazurek@softix.com","2018-12-01"
"9b88b51b730e483d","healthcare",200,"Warszawa","Poland","Leon Kula","leku@softix.pl","2019-08-01"
"d2c3aa5303514584","healthcare",200,"Łódź","Poland","Baldwin Adamczyk","baad@softix.pl","2014-11-01"
"e98b4509b1274cfb","lunch-card",250,"Łódź","Poland","Krzysztof Piasecki","Krzysztof.Piasecki@softix.com","2018-09-01"
"89c509e792ac415f","lunch-card",250,"Łódź","Poland","Albert Jurkowski","alju@softix.com","2019-09-01"
"252214d6cebe41d7","lunch-card",250,"Szczecin","Poland","Witalis Sobczyk","Witalis_Sobczyk44@softix.com","2017-02-01"
"17a4e05721534229","lunch-card",250,"Warszawa","Poland","Aleksandra Furman","Aleksandra.Furman23@softix.com","2018-12-01"
"f3f9471dc09f4d40","lunch-card",250,"Lublin","Poland","Jakub Grabowski","Jakub_Grabowski6@softix.com","2017-06-01"
"5af0835257c842d7","healthcare",200,"Szczecin","Poland","Cecylia Żurawski","ceżu@softix.com","2018-02-01"
"a5f33a04adfe4c32","lunch-card",250,"Gdańsk","Poland","Laura Cholewa","lach@softix.pl","2016-10-01"
"60898cbce0064584","lunch-card",250,"Kraków","Poland","Justyna Siwek","jusi@softix.com","2017-12-01"
"1031b6e048dc43ca","lunch-card",250,"Gdańsk","Poland","Leon Misiak","Leon_Misiak44@softix.com","2019-07-01"
"51550ba6121d43b2","lunch-card",250,"Łódź","Poland","Alfred Maliszewski","Alfred14@softix.com","2018-03-01"
"5d1a4e971cf442d0","healthcare",200,"Łódź","Poland","Piotr Chojnowski","Piotr.Chojnowski98@softix.com","2016-05-01"
"750312accdae4700","healthcare",200,"Kraków","Poland","Wincenty Zakrzewski","wiza@softix.pl","2018-03-01"
"91af2d9e7dac4ad1","healthcare",200,"Gdańsk","Poland","Jozue Żyła","joży@softix.com","2019-09-01"
"ebfb9d3575f84c62","healthcare",200,"Łódź","Poland","Rebeka Pietrzyk","repi@softix.com","2019-02-01"
"e1b4c52533f04798","healthcare",200,"Lublin","Poland","Laura Wysocki","lawy@softix.com","2019-05-01"
"3a12bb1f9d2f4609","lunch-card",250,"Kraków","Poland","Gerald Bartnik","geba@softix.com","2019-09-01"
"479782b10ba241f4","healthcare",200,"Łódź","Poland","Joachim Wójtowicz","Joachim.Wjtowicz@softix.com","2019-09-01"
"783a5a80b17a45eb","healthcare",200,"Łódź","Poland","Roderyk Morawski","Roderyk74@softix.com","2018-05-01"
"b4ee6c40d12f407a","lunch-card",250,"Gdańsk","Poland","Judyta Ostrowski","Judyta54@softix.pl","2018-06-01"
"c674c57756de4a4b","lunch-card",250,"Łódź","Poland","Patrycja Tomaszewski","pato@softix.com","2018-02-01"
"c8231ebd55b043aa","lunch-card",250,"Wrocław","Poland","Roland Olejnik","Roland7@softix.com","2017-11-01"
"0d10d4fee2d84e95","healthcare",200,"Gdańsk","Poland","Leon Misiak","Leon_Misiak44@softix.com","2019-07-01"
"406be01b24424b73","healthcare",200,"Łódź","Poland","Ambroży Cichocki","amci@softix.pl","2019-03-01"
"911a05f2f1994524","healthcare",200,"Łódź","Poland","Wanesa Wolny","wawo@softix.com","2017-04-01"
"60a36a261e5e4eb1","healthcare",200,"Szczecin","Poland","Roderyk Wolak","rowo@softix.pl","2019-02-01"
"c9cdd3d11f5f4e2b","lunch-card",250,"Warszawa","Poland","Tobiasz Czaja","tocz@softix.pl","2019-09-01"
"602181c5d8504849","lunch-card",250,"Łódź","Poland","Adrian Król","Adrian.Krl@softix.pl","2018-10-01"
"7b7925998e8e4c80","healthcare",200,"Łódź","Poland","Demetriusz Ossowski","deos@softix.com","2019-07-01"
"4e987f3e92564f18","healthcare",200,"Łódź","Poland","Edwin Bogusz","edbo@softix.com","2019-03-01"
"0a5912ad81f649f8","healthcare",200,"Łódź","Poland","Michalina Wojtas","Michalina_Wojtas48@softix.pl","2019-04-01"
"3bdd5222e75f40a3","healthcare",200,"Łódź","Poland","Patrycy Bagiński","paba@softix.com","2017-01-01"
"1f4cad71e45d4e35","healthcare",200,"Kraków","Poland","Arseniusz Nowicki","arno@softix.pl","2015-02-01"
"6d40813d663645f4","healthcare",200,"Warszawa","Poland","Emilia Filipowicz","emfi@softix.com","2018-12-01"
"a0072a33f8d74594","healthcare",200,"Warszawa","Poland","Filipa Ciesielski","fici@softix.pl","2019-08-01"
"74348a3abbdd4cdf","lunch-card",250,"Łódź","Poland","Jerzy Dubiel","jedu@softix.pl","2015-10-01"
"6f9ffdb7053d40df","lunch-card",250,"Warszawa","Poland","Waleria Makowski","Waleria.Makowski@softix.pl","2018-06-01"
"46d2e4e79e014762","lunch-card",250,"Łódź","Poland","Nina Książek","Nina57@softix.pl","2018-09-01"
"ea9b3253ef7c4041","lunch-card",250,"Gdańsk","Poland","Dariusz Kozłowski","dako@softix.com","2018-12-01"
"8f21ec933ebf4319","healthcare",200,"Radom","Poland","Walentyn Kowal","wako@softix.pl","2019-04-01"
"7b3090ba86cd46d1","lunch-card",250,"Warszawa","Poland","Karolina Herman","kahe@softix.com","2019-01-01"
"17d7e7aca46148d5","lunch-card",250,"Łódź","Poland","Edwin Bogusz","edbo@softix.com","2017-11-01"
"28aaed53ab784fac","lunch-card",250,"Radom","Poland","Hilary Bednarek","Hilary_Bednarek45@softix.pl","2019-05-01"
"a17a4d205b994778","lunch-card",250,"Szczecin","Poland","Gedeon Szymczak","gesz@softix.pl","2017-10-01"
"af631a2fdc724714","healthcare",200,"Warszawa","Poland","Rajmund Bednarczyk","Rajmund.Bednarczyk93@softix.com","2016-10-01"
"a31f229be15746f4","lunch-card",250,"Warszawa","Poland","Baldwin Bober","Baldwin58@softix.com","2018-12-01"
"2cd5430e87ba454d","healthcare",200,"Gdańsk","Poland","Maurycy Łapiński","Maurycy_apiski@softix.com","2017-03-01"
"1d61374421014eda","lunch-card",250,"Lublin","Poland","Feliks Osiński","feos@softix.com","2019-07-01"
"8c0461a72a054111","lunch-card",250,"Radom","Poland","Patrycjusz Aleksandrowicz","Patrycjusz39@softix.com","2019-01-01"
"c7a0ed34f1724430","lunch-card",250,"Gdańsk","Poland","Rajnold Jezierski","Rajnold32@softix.com","2018-05-01"
"6a5b161770024667","healthcare",200,"Łódź","Poland","Ferdynanda Bielawski","febi@softix.com","2016-11-01"
"54428a8ee72643b9","lunch-card",250,"Wrocław","Poland","Błażej Ruciński","Baej36@softix.com","2017-12-01"
"1a06483c68e3422e","lunch-card",250,"Łódź","Poland","Ireneusz Szczygieł","irsz@softix.pl","2019-02-01"
"63aa49375cfb40f0","healthcare",200,"Łódź","Poland","Bernard Ruciński","beru@softix.com","2016-05-01"
"f84362f8361b4487","healthcare",200,"Wrocław","Poland","Brygida Grabowski","brgr@softix.pl","2019-08-01"
"61df25241ba642f0","healthcare",200,"Kraków","Poland","Marceli Nowacki","Marceli_Nowacki@softix.pl","2017-03-01"
"7ef6cee88d4f4f93","lunch-card",250,"Łódź","Poland","Krystyna Łuczak","Krystyna.uczak@softix.com","2018-02-01"
"153e5a770a6d48d3","healthcare",200,"Łódź","Poland","Julita Gil","jugi@softix.com","2019-02-01"
"1664b7cbfba04cb8","healthcare",200,"Łódź","Poland","Florencja Karwowski","Florencja_Karwowski@softix.pl","2019-01-01"
"730ef9ec45654bfc","healthcare",200,"Gdańsk","Poland","Kazimierz Słowiński","Kazimierz_Sowiski14@softix.pl","2019-01-01"
"eb5f7816eb6647d0","healthcare",200,"Lublin","Poland","Demetriusz Urbaniak","deur@softix.com","2018-11-01"
"f1ef521e7649437a","lunch-card",250,"Radom","Poland","Walentyn Kowal","wako@softix.pl","2016-08-01"
"b61cbfa1c955455c","healthcare",200,"Gdańsk","Poland","Cyryl Kucharski","Cyryl.Kucharski87@softix.pl","2019-02-01"
"eef7a06ba39e48ce","lunch-card",250,"Łódź","Poland","Eleonora Urbaniak","Eleonora_Urbaniak35@softix.com","2017-07-01"
"833d9a6102ee423a","healthcare",200,"Łódź","Poland","Leon Tomczak","Leon_Tomczak@softix.pl","2017-09-01"
"a0ede62e366c452a","lunch-card",250,"Szczecin","Poland","Michał Mróz","mimr@softix.pl","2018-10-01"
"a3478e12e62a4814","healthcare",200,"Gdańsk","Poland","Fryderyk Bednarz","frbe@softix.com","2017-06-01"
"40a0902270e34c8e","healthcare",200,"Gdańsk","Poland","Damian Gołębiewski","Damian.Gobiewski@softix.com","2016-04-01"
"b7c2ea05e5ef4575","healthcare",200,"Wrocław","Poland","Regina Filipowicz","refi@softix.pl","2016-12-01"
"a070ebb3d9bf479c","healthcare",200,"Łódź","Poland","Ewa Milewski","ewmi@softix.com","2014-10-01"
"258f9caefd5f4578","lunch-card",250,"Łódź","Poland","Konstancja Nawrot","Konstancja.Nawrot84@softix.com","2018-12-01"
"b295b3f7ad664659","healthcare",200,"Warszawa","Poland","Miron Sikorski","misi@softix.com","2017-09-01"
"2ebc2aa55117418c","healthcare",200,"Lublin","Poland","Joanna Skowron","josk@softix.com","2019-02-01"
"bfa92d4f80c8424e","healthcare",200,"Gdańsk","Poland","Szczepan Górny","Szczepan91@softix.pl","2019-09-01"
"7125055da2e74192","lunch-card",250,"Lublin","Poland","Eliasz Cichoń","elci@softix.com","2017-06-01"
"a3cac20753db4013","lunch-card",250,"Szczecin","Poland","Henryka Serafin","hese@softix.com","2019-01-01"
"6bc50639264744c5","healthcare",200,"Lublin","Poland","Edyta Wieczorek","edwi@softix.pl","2019-08-01"
"2b79dfa8de53471b","healthcare",200,"Szczecin","Poland","Patrycja Pytel","Patrycja20@softix.com","2019-08-01"
"a4b2341b3bac4cdc","healthcare",200,"Wrocław","Poland","Ofelia Książek","ofks@softix.com","2019-01-01"
"536242f44b1e4a47","lunch-card",250,"Szczecin","Poland","Berta Górecki","begó@softix.com","2016-02-01"
"bcf4f45d739c46c8","healthcare",200,"Warszawa","Poland","Tobiasz Czaja","tocz@softix.pl","2019-01-01"
"fde7069f64d34f69","healthcare",200,"Łódź","Poland","Gabriel Olejniczak","gaol@softix.pl","2018-11-01"
"a82f91e21ebf4841","healthcare",200,"Warszawa","Poland","Bibiana Turek","bitu@softix.com","2017-08-01"
"92f4c0376f6e430f","lunch-card",250,"Gdańsk","Poland","Joachim Szczęsny","josz@softix.com","2019-08-01"
"ef13e382a45249ac","healthcare",200,"Łódź","Poland","Julian Stasiak","Julian_Stasiak@softix.com","2019-08-01"
"d09e2eae9e7c45a7","lunch-card",250,"Łódź","Poland","Baldwin Adamczyk","baad@softix.pl","2019-07-01"
"8b2408dedb3249da","healthcare",200,"Warszawa","Poland","Tamara Słowiński","Tamara67@softix.com","2015-11-01"
"341083698f24464f","healthcare",200,"Łódź","Poland","Filipa Misztal","Filipa_Misztal@softix.pl","2017-12-01"
"a95b668dba024286","lunch-card",250,"Kraków","Poland","Angela Król","ankr@softix.pl","2017-11-01"
"c2208f8f85d847b2","healthcare",200,"Gdańsk","Poland","Prokop Kołodziejski","Prokop.Koodziejski29@softix.com","2018-03-01"
"f3c65f854d92423a","lunch-card",250,"Łódź","Poland","Ambroży Cichocki","amci@softix.pl","2015-12-01"
"2942ec0fbf0c4a94","healthcare",200,"Kraków","Poland","Elwira Cieśla","Elwira7@softix.pl","2018-10-01"
"8d6aa94884ce4746","healthcare",200,"Lublin","Poland","Borys Bujak","Borys.Bujak61@softix.pl","2018-01-01"
"c61d5d8c31a948f9","healthcare",200,"Łódź","Poland","Innocenty Małecki","Innocenty.Maecki8@softix.com","2019-07-01"
"23a13a6bc0cc46fb","healthcare",200,"Wrocław","Poland","Adam Czyż","adcz@softix.pl","2018-07-01"
"2e1701059aef4373","lunch-card",250,"Szczecin","Poland","Jan Kaczmarek","jaka@softix.com","2018-03-01"
"de0492371c48431b","healthcare",200,"Wrocław","Poland","Patrycy Zawada","paza@softix.pl","2018-12-01"
"92fffbbd22814cab","healthcare",200,"Kraków","Poland","Gerald Bartnik","geba@softix.com","2019-03-01"
"0752adb47ce44f54","lunch-card",250,"Warszawa","Poland","Reginald Barański","reba@softix.com","2017-07-01"
"ed0cddee9bcd479b","lunch-card",250,"Gdańsk","Poland","Edwin Wolny","Edwin.Wolny24@softix.pl","2017-11-01"
"aae27b5df3744b0f","lunch-card",250,"Szczecin","Poland","Alicja Góral","Alicja59@softix.com","2016-12-01"
"623dee83a06e4650","lunch-card",250,"Wrocław","Poland","Jerzy Gąsior","jegą@softix.com","2017-08-01"
"74b1d604e613432a","healthcare",200,"Radom","Poland","Filipa Kobus","fiko@softix.pl","2017-05-01"
"e0fa10c222ca4285","lunch-card",250,"Łódź","Poland","Izabela Jóźwiak","Izabela.Jwiak71@softix.pl","2019-07-01"
"630664998f8a4f63","lunch-card",250,"Gdańsk","Poland","Sylwia Szczepański","Sylwia49@softix.com","2018-05-01"
"84783f9a524a4140","healthcare",200,"Lublin","Poland","Szymon Kucharski","Szymon.Kucharski@softix.com","2018-04-01"
"6cd5c83457744973","lunch-card",250,"Lublin","Poland","Julia Jastrzębski","juja@softix.com","2018-01-01"
"6dd4eb55da494045","lunch-card",250,"Lublin","Poland","Edyta Wieczorek","edwi@softix.pl","2018-12-01"
"360ab17310104e88","lunch-card",250,"Szczecin","Poland","Waleria Tkaczyk","watk@softix.pl","2016-04-01"
"f55791a5febd4772","healthcare",200,"Warszawa","Poland","Tobiasz Mika","Tobiasz74@softix.com","2018-04-01"
"00e5911709f84852","healthcare",200,"Radom","Poland","Aleksandra Kołodziejczyk","Aleksandra.Koodziejczyk@softix.com","2019-05-01"
"1b24d9ba3b294349","lunch-card",250,"Łódź","Poland","Herbert Pakuła","Herbert.Pakua91@softix.com","2017-11-01"
"0ef3dc6b29e04ede","healthcare",200,"Wrocław","Poland","Renata Kowalewski","reko@softix.pl","2017-04-01"
"7f5ccee85629450d","lunch-card",250,"Łódź","Poland","Cecylia Jóźwik","Cecylia_Jwik@softix.com","2018-09-01"
