"id","service","cost","city","country","name","email","subscribedAtDate"
"fb15f0bd4d4449b4","lunch-card",250,"Utrecht","Netherlands","Sanne Leeuwen","sale@softix.com","2019-07-01"
"a242240a2d224a51","healthcare",200,"Utrecht","Netherlands","Lieke Vliet","livl@softix.com","2018-10-01"
"adc3d6a2c86e42d5","healthcare",200,"Den Haag","Netherlands","Eva Leeuwen","Eva.Leeuwen9@softix.nl","2015-03-01"
"95281ad3caba4f7b","cafeteria.io",100,"Amsterdam","Netherlands","Bram Janssen","Bram_Janssen99@softix.com","2019-03-01"
"210a2e79e1164266","healthcare",200,"Den Haag","Netherlands","Jasper Veen","jave@softix.com","2018-07-01"
"ee368f62e3da4841","cafeteria.io",100,"Utrecht","Netherlands","Thijs Brouwer","Thijs37@softix.com","2017-10-01"
"b7a9de491f3f475d","lunch-card",250,"Utrecht","Netherlands","Sem Groot","Sem_Groot6@softix.nl","2018-05-01"
"2632ab4665b84e56","cafeteria.io",100,"Den Haag","Netherlands","Eva Leeuwen","Eva.Leeuwen9@softix.nl","2017-07-01"
"b1022ec9120a48af","sport-system",150,"Amsterdam","Netherlands","Nick Boer","nibo@softix.nl","2016-10-01"
"47ad9b71ee62462a","sport-system",150,"Amsterdam","Netherlands","Anna Dekker","ande@softix.com","2019-04-01"
"3d98c30a3a1e458b","cafeteria.io",100,"Utrecht","Netherlands","Finn Boer","Finn_Boer43@softix.com","2015-04-01"
"53d283dfe20e4064","healthcare",200,"Utrecht","Netherlands","Jan Linden","jali@softix.com","2018-04-01"
"cbb1b4d00cbd4341","sport-system",150,"Utrecht","Netherlands","Finn Vries","Finn_Vries@softix.com","2018-10-01"
"3bf72a845e6a4607","healthcare",200,"Den Haag","Netherlands","Sven Koning","Sven45@softix.nl","2019-09-01"
"24daf7bf4b6e4c77","lunch-card",250,"Utrecht","Netherlands","Isa Jansen","Isa.Jansen@softix.com","2017-11-01"
"9f606c11f1804943","healthcare",200,"Den Haag","Netherlands","Finn Beek","Finn.Beek88@softix.com","2018-06-01"
"ec57de9db4d04cec","healthcare",200,"Utrecht","Netherlands","Lisa Hendriks","Lisa3@softix.com","2019-08-01"
"0526ca122d324388","cafeteria.io",100,"Utrecht","Netherlands","Daan Wal","Daan26@softix.com","2018-10-01"
"86d54392e4364a3c","cafeteria.io",100,"Den Haag","Netherlands","Lucas Hoek","Lucas_Hoek@softix.com","2018-07-01"
"7232b79178494acb","cafeteria.io",100,"Den Haag","Netherlands","Iris Dam","irda@softix.nl","2017-06-01"
"966eb9dbda114979","cafeteria.io",100,"Den Haag","Netherlands","Stijn Willems","stwi@softix.com","2018-05-01"
"05f9a357bc7b466e","sport-system",150,"Amsterdam","Netherlands","Sophie Klein","sokl@softix.com","2019-07-01"
"8bc775f7917f45ce","healthcare",200,"Utrecht","Netherlands","Finn Boer","Finn_Boer43@softix.com","2019-01-01"
"179d6d7b92184081","healthcare",200,"Utrecht","Netherlands","Femke Jong","Femke.Jong27@softix.nl","2018-02-01"
"525eaff581fe4e7b","sport-system",150,"Amsterdam","Netherlands","Thomas Hendriks","thhe@softix.nl","2019-05-01"
"d96005f44a9d4030","cafeteria.io",100,"Utrecht","Netherlands","Amber Broek","ambr@softix.nl","2018-08-01"
"f82e40c7f23341a1","sport-system",150,"Utrecht","Netherlands","Lucas Linden","luli@softix.nl","2019-09-01"
"70c596c3da0c49f2","cafeteria.io",100,"Utrecht","Netherlands","Fleur Vliet","Fleur_Vliet@softix.nl","2018-08-01"
"ac83a6280ffd434c","cafeteria.io",100,"Amsterdam","Netherlands","Thijs Jacobs","thja@softix.nl","2017-09-01"
"4198244726ea444e","cafeteria.io",100,"Amsterdam","Netherlands","Bas Jong","Bas_Jong@softix.com","2017-11-01"
"806b7196f45d4da9","healthcare",200,"Utrecht","Netherlands","Lucas Linden","luli@softix.nl","2018-10-01"
"434eb2ace26342ef","lunch-card",250,"Amsterdam","Netherlands","Sven Hendriks","Sven_Hendriks9@softix.nl","2019-06-01"
"82bb6ec7e67b4626","lunch-card",250,"Den Haag","Netherlands","Maud Boer","Maud16@softix.nl","2016-03-01"
"654f8da3d0ec4a17","cafeteria.io",100,"Den Haag","Netherlands","Jasper Veen","jave@softix.com","2015-10-01"
"b096e025eeae4a11","sport-system",150,"Utrecht","Netherlands","Tom Hoek","toho@softix.nl","2019-07-01"
"8b75cca898814b60","healthcare",200,"Amsterdam","Netherlands","Thomas Vos","Thomas.Vos80@softix.com","2018-01-01"
"c646fb9f3c384a63","cafeteria.io",100,"Utrecht","Netherlands","Roos Wal","Roos.Wal@softix.nl","2017-11-01"
"a04ef46f9da74595","healthcare",200,"Utrecht","Netherlands","Maud Bos","Maud_Bos50@softix.nl","2017-09-01"
"2a7132424771487e","sport-system",150,"Utrecht","Netherlands","Sven Heuvel","svhe@softix.nl","2019-09-01"
"29d9afdfaf6745c3","healthcare",200,"Utrecht","Netherlands","Noa Bruin","Noa_Bruin51@softix.com","2017-12-01"
"f48b63d737504fec","sport-system",150,"Utrecht","Netherlands","Anouk Beek","Anouk.Beek92@softix.com","2019-09-01"
"aa525e8b4ab34acf","cafeteria.io",100,"Den Haag","Netherlands","Sophie Hoek","soho@softix.com","2018-03-01"
"c4015d53c02c470d","cafeteria.io",100,"Utrecht","Netherlands","Thomas Wit","thwi@softix.com","2018-11-01"
"5d639fd549e24640","lunch-card",250,"Utrecht","Netherlands","Sven Brouwer","svbr@softix.nl","2018-12-01"
"fed19a260db54aa9","sport-system",150,"Utrecht","Netherlands","Jayden Bos","Jayden89@softix.com","2019-05-01"
"bdb9dc365d304c44","lunch-card",250,"Den Haag","Netherlands","Noa Berg","Noa18@softix.com","2017-11-01"
"a34f03132ab04286","cafeteria.io",100,"Amsterdam","Netherlands","Femke Willems","Femke_Willems36@softix.com","2019-06-01"
"70bffe6f79074ca3","cafeteria.io",100,"Utrecht","Netherlands","Jan Linden","jali@softix.com","2019-05-01"
"4be7644ffef54e83","healthcare",200,"Den Haag","Netherlands","Thomas Graaf","thgr@softix.com","2019-07-01"
"aa69dd71a49a4d54","lunch-card",250,"Utrecht","Netherlands","Sophie Hoek","soho@softix.com","2015-08-01"
"661c6ace92e14cec","sport-system",150,"Amsterdam","Netherlands","Bram Brink","Bram19@softix.nl","2019-05-01"
"8207163b08b84bf0","cafeteria.io",100,"Utrecht","Netherlands","Sven Heuvel","svhe@softix.nl","2018-07-01"
"55e1d57eb25b4f9e","cafeteria.io",100,"Utrecht","Netherlands","Sem Groot","Sem_Groot6@softix.nl","2016-05-01"
"17bcec6278054113","healthcare",200,"Den Haag","Netherlands","Ruben Schouten","Ruben92@softix.nl","2017-05-01"
"f4e701594a5145b3","cafeteria.io",100,"Amsterdam","Netherlands","Anna Dekker","ande@softix.com","2018-12-01"
"1b7f44c237964d83","healthcare",200,"Den Haag","Netherlands","Sander Jansen","Sander56@softix.nl","2019-07-01"
"d0804dd56aea4a7c","healthcare",200,"Utrecht","Netherlands","Sven Heuvel","svhe@softix.nl","2019-09-01"
"1616f07eeaa94cff","lunch-card",250,"Den Haag","Netherlands","Iris Beek","irbe@softix.com","2018-08-01"
"99eb97b15fc24439","sport-system",150,"Utrecht","Netherlands","Anna Mulder","anmu@softix.nl","2019-02-01"
"73c805fbe577447e","cafeteria.io",100,"Utrecht","Netherlands","Jayden Bos","Jayden89@softix.com","2019-03-01"
"5743e975bc3f4562","healthcare",200,"Utrecht","Netherlands","Finn Vries","Finn_Vries@softix.com","2018-02-01"
"9bac8b06ec1e45df","sport-system",150,"Utrecht","Netherlands","Lotte Ven","love@softix.com","2016-09-01"
"42ace52297ec437d","healthcare",200,"Amsterdam","Netherlands","Daan Beek","dabe@softix.com","2019-06-01"
"20958250b0dd4a47","lunch-card",250,"Amsterdam","Netherlands","Bram Janssen","Bram_Janssen99@softix.com","2019-06-01"
"586892420c6443ec","lunch-card",250,"Amsterdam","Netherlands","Niels Leeuwen","Niels.Leeuwen93@softix.com","2017-07-01"
